game_id,character,final_score,won
119ec0a01893f761,SAILOR,4,False
119ec0a01893f761,CRAFTSMAN,2,False
0521b3ca87280a43,FIRE_STARTER,6,True
0521b3ca87280a43,GATHERER,6,True
0521b3ca87280a43,SAILOR,7,True
0521b3ca87280a43,CRAFTSMAN,7,True
0521b3ca87280a43,COOK,4,True
0521b3ca87280a43,BUILDER,7,True
6a44526d0d6a997c,SAILOR,2,False
6a44526d0d6a997c,GATHERER,5,False
6a44526d0d6a997c,FIRE_STARTER,2,False
6a44526d0d6a997c,COOK,3,False
6a44526d0d6a997c,CRAFTSMAN,7,False
6a44526d0d6a997c,BUILDER,6,False
45484f91b6360a92,SAILOR,8,True
45484f91b6360a92,COOK,9,True
45484f91b6360a92,BUILDER,8,True
45484f91b6360a92,GATHERER,9,True
45484f91b6360a92,FIRE_STARTER,13,True
45484f91b6360a92,CRAFTSMAN,6,True
048741fb0fabe13d,FIRE_STARTER,9,False
048741fb0fabe13d,GATHERER,3,False
048741fb0fabe13d,COOK,7,False
048741fb0fabe13d,CRAFTSMAN,7,False
048741fb0fabe13d,BUILDER,10,False
048741fb0fabe13d,SAILOR,10,False
0ead30595a11f2ec,FIRE_STARTER,5,True
0ead30595a11f2ec,GATHERER,5,True
0ead30595a11f2ec,SAILOR,5,True
0ead30595a11f2ec,COOK,4,True
0ead30595a11f2ec,CRAFTSMAN,6,True
0ead30595a11f2ec,BUILDER,4,True
ca17d6c379eb336f,FIRE_STARTER,12,False
ca17d6c379eb336f,GATHERER,12,False
ca17d6c379eb336f,CRAFTSMAN,11,False
ca17d6c379eb336f,COOK,11,False
ca17d6c379eb336f,SAILOR,7,False
ca17d6c379eb336f,BUILDER,7,False
4e6d1357218ad697,COOK,7,False
4e6d1357218ad697,FIRE_STARTER,10,False
4e6d1357218ad697,CRAFTSMAN,8,False
4e6d1357218ad697,GATHERER,5,False
4e6d1357218ad697,BUILDER,5,False
4e6d1357218ad697,SAILOR,6,False
0bcf4ba0edfb869e,FIRE_STARTER,7,True
0bcf4ba0edfb869e,SAILOR,10,True
0bcf4ba0edfb869e,BUILDER,4,True
0bcf4ba0edfb869e,GATHERER,3,True
0bcf4ba0edfb869e,CRAFTSMAN,5,True
0bcf4ba0edfb869e,COOK,5,True
16c340d68deee026,FIRE_STARTER,5,False
16c340d68deee026,CRAFTSMAN,4,False
16c340d68deee026,SAILOR,4,False
16c340d68deee026,COOK,4,False
16c340d68deee026,GATHERER,4,False
16c340d68deee026,BUILDER,6,False
509b3dee896854e8,SAILOR,4,True
509b3dee896854e8,FIRE_STARTER,9,True
509b3dee896854e8,BUILDER,11,True
509b3dee896854e8,GATHERER,4,True
509b3dee896854e8,COOK,9,True
509b3dee896854e8,CRAFTSMAN,6,True
62e852ebbb1e8559,COOK,5,True
62e852ebbb1e8559,FIRE_STARTER,8,True
62e852ebbb1e8559,CRAFTSMAN,4,True
62e852ebbb1e8559,BUILDER,9,True
62e852ebbb1e8559,SAILOR,6,True
62e852ebbb1e8559,GATHERER,7,True
02b3bdadde5bd15c,COOK,8,True
02b3bdadde5bd15c,GATHERER,8,True
02b3bdadde5bd15c,BUILDER,7,True
02b3bdadde5bd15c,FIRE_STARTER,5,True
02b3bdadde5bd15c,SAILOR,8,True
02b3bdadde5bd15c,CRAFTSMAN,8,True
9259b80b92df833a,COOK,13,True
9259b80b92df833a,GATHERER,5,True
9259b80b92df833a,CRAFTSMAN,8,True
9259b80b92df833a,FIRE_STARTER,5,True
9259b80b92df833a,SAILOR,6,True
9259b80b92df833a,BUILDER,7,True
799af77dcd387c8d,FIRE_STARTER,9,False
799af77dcd387c8d,COOK,8,False
799af77dcd387c8d,BUILDER,5,False
799af77dcd387c8d,SAILOR,4,False
799af77dcd387c8d,CRAFTSMAN,11,False
799af77dcd387c8d,GATHERER,5,False
e64bf47b1823fc63,CRAFTSMAN,7,True
e64bf47b1823fc63,COOK,7,True
e64bf47b1823fc63,BUILDER,9,True
e64bf47b1823fc63,GATHERER,8,True
e64bf47b1823fc63,FIRE_STARTER,8,True
e64bf47b1823fc63,SAILOR,10,True
f396b4ff4a68826a,SAILOR,11,True
f396b4ff4a68826a,COOK,11,True
f396b4ff4a68826a,BUILDER,2,True
f396b4ff4a68826a,FIRE_STARTER,4,True
f396b4ff4a68826a,GATHERER,4,True
f396b4ff4a68826a,CRAFTSMAN,11,True
36410668ad5da232,COOK,8,False
36410668ad5da232,SAILOR,8,False
36410668ad5da232,BUILDER,7,False
36410668ad5da232,GATHERER,7,False
36410668ad5da232,FIRE_STARTER,8,False
36410668ad5da232,CRAFTSMAN,7,False
060d4646ae73a0bf,FIRE_STARTER,1,True
060d4646ae73a0bf,GATHERER,2,True
060d4646ae73a0bf,SAILOR,2,True
060d4646ae73a0bf,COOK,2,True
060d4646ae73a0bf,BUILDER,1,True
060d4646ae73a0bf,CRAFTSMAN,1,True
562fc95389c573e7,CRAFTSMAN,10,True
562fc95389c573e7,SAILOR,12,True
562fc95389c573e7,COOK,7,True
562fc95389c573e7,BUILDER,10,True
562fc95389c573e7,GATHERER,13,True
562fc95389c573e7,FIRE_STARTER,7,True
a21b51a3c915df86,GATHERER,3,True
a21b51a3c915df86,SAILOR,3,True
a21b51a3c915df86,CRAFTSMAN,2,True
a21b51a3c915df86,COOK,2,True
a21b51a3c915df86,FIRE_STARTER,2,True
a21b51a3c915df86,BUILDER,2,True
723c805def19e6ff,BUILDER,6,True
723c805def19e6ff,COOK,6,True
723c805def19e6ff,FIRE_STARTER,7,True
723c805def19e6ff,CRAFTSMAN,8,True
723c805def19e6ff,SAILOR,5,True
723c805def19e6ff,GATHERER,4,True
8fbf32ea3c6a736f,BUILDER,6,False
8fbf32ea3c6a736f,COOK,7,False
8fbf32ea3c6a736f,CRAFTSMAN,3,False
8fbf32ea3c6a736f,GATHERER,5,False
8fbf32ea3c6a736f,SAILOR,3,False
8fbf32ea3c6a736f,FIRE_STARTER,4,False
b40dc73680335025,BUILDER,15,True
b40dc73680335025,FIRE_STARTER,15,True
b40dc73680335025,COOK,13,True
b40dc73680335025,SAILOR,14,True
b40dc73680335025,GATHERER,10,True
b40dc73680335025,CRAFTSMAN,7,True
7a5a64603137db7e,CRAFTSMAN,6,False
7a5a64603137db7e,COOK,5,False
7a5a64603137db7e,BUILDER,4,False
7a5a64603137db7e,SAILOR,4,False
7a5a64603137db7e,FIRE_STARTER,7,False
7a5a64603137db7e,GATHERER,6,False
a853e01452f75c99,COOK,1,True
a853e01452f75c99,FIRE_STARTER,5,True
a853e01452f75c99,CRAFTSMAN,6,True
a853e01452f75c99,GATHERER,1,True
a853e01452f75c99,BUILDER,5,True
a853e01452f75c99,SAILOR,1,True
a3d56ed4696bc6da,SAILOR,9,False
a3d56ed4696bc6da,GATHERER,5,False
a3d56ed4696bc6da,COOK,5,False
a3d56ed4696bc6da,FIRE_STARTER,14,False
a3d56ed4696bc6da,BUILDER,4,False
a3d56ed4696bc6da,CRAFTSMAN,9,False
96a526eed8f5fec2,FIRE_STARTER,10,True
96a526eed8f5fec2,BUILDER,11,True
96a526eed8f5fec2,COOK,12,True
96a526eed8f5fec2,GATHERER,5,True
96a526eed8f5fec2,SAILOR,10,True
96a526eed8f5fec2,CRAFTSMAN,10,True
3334403789b2dcb2,GATHERER,2,False
3334403789b2dcb2,SAILOR,1,False
3334403789b2dcb2,CRAFTSMAN,4,False
3334403789b2dcb2,COOK,2,False
3334403789b2dcb2,BUILDER,4,False
3334403789b2dcb2,FIRE_STARTER,0,False
9b0942b099157de0,COOK,3,False
9b0942b099157de0,SAILOR,3,False
9b0942b099157de0,FIRE_STARTER,5,False
9b0942b099157de0,CRAFTSMAN,2,False
9b0942b099157de0,GATHERER,4,False
9b0942b099157de0,BUILDER,6,False
21d0361c86259ebe,COOK,4,True
21d0361c86259ebe,BUILDER,4,True
21d0361c86259ebe,CRAFTSMAN,4,True
21d0361c86259ebe,FIRE_STARTER,3,True
21d0361c86259ebe,SAILOR,4,True
21d0361c86259ebe,GATHERER,1,True
019b025d9c0ab904,FIRE_STARTER,8,False
019b025d9c0ab904,GATHERER,4,False
019b025d9c0ab904,CRAFTSMAN,4,False
019b025d9c0ab904,BUILDER,5,False
019b025d9c0ab904,SAILOR,8,False
019b025d9c0ab904,COOK,5,False
fb6afdde5cf65440,SAILOR,4,False
fb6afdde5cf65440,COOK,2,False
fb6afdde5cf65440,GATHERER,0,False
fb6afdde5cf65440,FIRE_STARTER,5,False
fb6afdde5cf65440,BUILDER,6,False
fb6afdde5cf65440,CRAFTSMAN,6,False
d487e9df02300ddf,COOK,14,False
d487e9df02300ddf,GATHERER,14,False
d487e9df02300ddf,SAILOR,7,False
d487e9df02300ddf,FIRE_STARTER,10,False
d487e9df02300ddf,CRAFTSMAN,5,False
d487e9df02300ddf,BUILDER,5,False
74a449a5d7dc86c3,COOK,10,False
74a449a5d7dc86c3,GATHERER,11,False
74a449a5d7dc86c3,BUILDER,11,False
74a449a5d7dc86c3,SAILOR,8,False
74a449a5d7dc86c3,FIRE_STARTER,3,False
74a449a5d7dc86c3,CRAFTSMAN,3,False
8ba7b76db76e39c9,GATHERER,1,False
8ba7b76db76e39c9,CRAFTSMAN,2,False
8ba7b76db76e39c9,COOK,0,False
8ba7b76db76e39c9,FIRE_STARTER,0,False
8ba7b76db76e39c9,BUILDER,2,False
8ba7b76db76e39c9,SAILOR,2,False
dbc25acae4018fe5,CRAFTSMAN,6,False
dbc25acae4018fe5,SAILOR,5,False
dbc25acae4018fe5,FIRE_STARTER,6,False
dbc25acae4018fe5,COOK,7,False
dbc25acae4018fe5,GATHERER,7,False
dbc25acae4018fe5,BUILDER,7,False
05ba85368281166b,COOK,5,False
05ba85368281166b,SAILOR,6,False
05ba85368281166b,FIRE_STARTER,9,False
05ba85368281166b,CRAFTSMAN,9,False
05ba85368281166b,BUILDER,7,False
05ba85368281166b,GATHERER,9,False
8d1be7b1f5a6c1d9,GATHERER,11,False
8d1be7b1f5a6c1d9,BUILDER,8,False
8d1be7b1f5a6c1d9,CRAFTSMAN,5,False
8d1be7b1f5a6c1d9,COOK,6,False
8d1be7b1f5a6c1d9,FIRE_STARTER,9,False
8d1be7b1f5a6c1d9,SAILOR,9,False
bff8aa06e90b3f38,BUILDER,5,True
bff8aa06e90b3f38,COOK,5,True
bff8aa06e90b3f38,CRAFTSMAN,7,True
bff8aa06e90b3f38,FIRE_STARTER,5,True
bff8aa06e90b3f38,GATHERER,4,True
bff8aa06e90b3f38,SAILOR,3,True
551e0b1b3599d4ff,SAILOR,3,False
551e0b1b3599d4ff,CRAFTSMAN,3,False
551e0b1b3599d4ff,BUILDER,4,False
551e0b1b3599d4ff,GATHERER,4,False
551e0b1b3599d4ff,FIRE_STARTER,3,False
551e0b1b3599d4ff,COOK,4,False
cb5f92e0cab11294,BUILDER,5,False
cb5f92e0cab11294,CRAFTSMAN,4,False
cb5f92e0cab11294,GATHERER,3,False
cb5f92e0cab11294,COOK,5,False
cb5f92e0cab11294,SAILOR,7,False
cb5f92e0cab11294,FIRE_STARTER,8,False
d1d88341ab58e854,CRAFTSMAN,10,False
d1d88341ab58e854,GATHERER,11,False
d1d88341ab58e854,SAILOR,8,False
d1d88341ab58e854,COOK,8,False
d1d88341ab58e854,FIRE_STARTER,13,False
d1d88341ab58e854,BUILDER,4,False
a244b724eaa08e32,CRAFTSMAN,4,False
a244b724eaa08e32,COOK,4,False
a244b724eaa08e32,SAILOR,4,False
a244b724eaa08e32,FIRE_STARTER,0,False
a244b724eaa08e32,BUILDER,1,False
a244b724eaa08e32,GATHERER,0,False
3c3b648498b3b592,COOK,10,True
3c3b648498b3b592,GATHERER,12,True
3c3b648498b3b592,SAILOR,7,True
3c3b648498b3b592,FIRE_STARTER,6,True
3c3b648498b3b592,BUILDER,8,True
3c3b648498b3b592,CRAFTSMAN,7,True
4695b971987a9cbd,BUILDER,7,False
4695b971987a9cbd,COOK,8,False
4695b971987a9cbd,GATHERER,10,False
4695b971987a9cbd,CRAFTSMAN,6,False
4695b971987a9cbd,SAILOR,12,False
4695b971987a9cbd,FIRE_STARTER,5,False
7403d9bbf3fadbef,CRAFTSMAN,5,False
7403d9bbf3fadbef,SAILOR,3,False
7403d9bbf3fadbef,COOK,2,False
7403d9bbf3fadbef,BUILDER,3,False
7403d9bbf3fadbef,GATHERER,3,False
7403d9bbf3fadbef,FIRE_STARTER,1,False
14c7e80193970ffe,GATHERER,9,False
14c7e80193970ffe,BUILDER,8,False
14c7e80193970ffe,CRAFTSMAN,6,False
14c7e80193970ffe,FIRE_STARTER,11,False
14c7e80193970ffe,COOK,13,False
14c7e80193970ffe,SAILOR,11,False
fb903271ed81abe9,CRAFTSMAN,6,False
fb903271ed81abe9,COOK,8,False
fb903271ed81abe9,BUILDER,7,False
fb903271ed81abe9,SAILOR,7,False
fb903271ed81abe9,FIRE_STARTER,8,False
fb903271ed81abe9,GATHERER,7,False
79947e566831007a,FIRE_STARTER,2,False
79947e566831007a,CRAFTSMAN,2,False
79947e566831007a,GATHERER,5,False
79947e566831007a,SAILOR,3,False
79947e566831007a,BUILDER,5,False
79947e566831007a,COOK,2,False
1378ba358bf2bc63,CRAFTSMAN,4,True
1378ba358bf2bc63,SAILOR,3,True
1378ba358bf2bc63,FIRE_STARTER,3,True
1378ba358bf2bc63,COOK,2,True
1378ba358bf2bc63,GATHERER,3,True
1378ba358bf2bc63,BUILDER,5,True
324663229fa3862c,SAILOR,10,True
324663229fa3862c,FIRE_STARTER,7,True
324663229fa3862c,BUILDER,13,True
324663229fa3862c,GATHERER,9,True
324663229fa3862c,CRAFTSMAN,9,True
324663229fa3862c,COOK,6,True
626e0445010712b3,BUILDER,6,False
626e0445010712b3,CRAFTSMAN,4,False
626e0445010712b3,GATHERER,7,False
626e0445010712b3,FIRE_STARTER,1,False
626e0445010712b3,COOK,7,False
626e0445010712b3,SAILOR,7,False
e4432a7079eeb88e,COOK,4,True
e4432a7079eeb88e,BUILDER,6,True
e4432a7079eeb88e,GATHERER,2,True
e4432a7079eeb88e,CRAFTSMAN,4,True
e4432a7079eeb88e,FIRE_STARTER,3,True
e4432a7079eeb88e,SAILOR,5,True
978b82e064f87751,CRAFTSMAN,10,True
978b82e064f87751,FIRE_STARTER,6,True
978b82e064f87751,BUILDER,9,True
978b82e064f87751,SAILOR,5,True
978b82e064f87751,COOK,7,True
978b82e064f87751,GATHERER,9,True
bff9cc2474b220fa,FIRE_STARTER,4,True
bff9cc2474b220fa,COOK,4,True
bff9cc2474b220fa,CRAFTSMAN,8,True
bff9cc2474b220fa,GATHERER,0,True
bff9cc2474b220fa,BUILDER,6,True
bff9cc2474b220fa,SAILOR,1,True
2e8a037dfbd9dabc,GATHERER,7,True
2e8a037dfbd9dabc,CRAFTSMAN,10,True
2e8a037dfbd9dabc,BUILDER,8,True
2e8a037dfbd9dabc,FIRE_STARTER,12,True
2e8a037dfbd9dabc,COOK,10,True
2e8a037dfbd9dabc,SAILOR,7,True
d03adf789cdb19bf,BUILDER,2,True
d03adf789cdb19bf,GATHERER,2,True
d03adf789cdb19bf,FIRE_STARTER,3,True
d03adf789cdb19bf,SAILOR,1,True
d03adf789cdb19bf,COOK,3,True
d03adf789cdb19bf,CRAFTSMAN,2,True
a683ab6d3e6d572c,CRAFTSMAN,3,True
a683ab6d3e6d572c,BUILDER,5,True
a683ab6d3e6d572c,FIRE_STARTER,5,True
a683ab6d3e6d572c,GATHERER,6,True
a683ab6d3e6d572c,COOK,7,True
a683ab6d3e6d572c,SAILOR,3,True
b8e5632365a76a3e,CRAFTSMAN,8,True
b8e5632365a76a3e,SAILOR,8,True
b8e5632365a76a3e,BUILDER,7,True
b8e5632365a76a3e,COOK,6,True
b8e5632365a76a3e,GATHERER,6,True
b8e5632365a76a3e,FIRE_STARTER,8,True
a8c4fea322d235e0,SAILOR,0,False
a8c4fea322d235e0,CRAFTSMAN,2,False
a8c4fea322d235e0,COOK,0,False
a8c4fea322d235e0,GATHERER,0,False
a8c4fea322d235e0,BUILDER,2,False
a8c4fea322d235e0,FIRE_STARTER,2,False
bc12dda3ea027c38,FIRE_STARTER,6,False
bc12dda3ea027c38,SAILOR,6,False
bc12dda3ea027c38,CRAFTSMAN,4,False
bc12dda3ea027c38,COOK,5,False
bc12dda3ea027c38,GATHERER,5,False
bc12dda3ea027c38,BUILDER,5,False
e06c6d838fc25539,SAILOR,8,True
e06c6d838fc25539,COOK,10,True
e06c6d838fc25539,BUILDER,7,True
e06c6d838fc25539,FIRE_STARTER,9,True
e06c6d838fc25539,GATHERER,6,True
e06c6d838fc25539,CRAFTSMAN,8,True
9cf848baa288e6e9,CRAFTSMAN,1,False
9cf848baa288e6e9,SAILOR,4,False
9cf848baa288e6e9,BUILDER,1,False
9cf848baa288e6e9,FIRE_STARTER,1,False
9cf848baa288e6e9,GATHERER,4,False
9cf848baa288e6e9,COOK,4,False
d61ce9e182865406,FIRE_STARTER,12,True
d61ce9e182865406,SAILOR,8,True
d61ce9e182865406,COOK,14,True
d61ce9e182865406,GATHERER,12,True
d61ce9e182865406,BUILDER,3,True
d61ce9e182865406,CRAFTSMAN,8,True
6082b278177d1040,BUILDER,18,False
6082b278177d1040,FIRE_STARTER,10,False
6082b278177d1040,GATHERER,3,False
6082b278177d1040,SAILOR,6,False
6082b278177d1040,COOK,15,False
6082b278177d1040,CRAFTSMAN,12,False
78cea67685f14b79,COOK,1,False
78cea67685f14b79,BUILDER,1,False
78cea67685f14b79,FIRE_STARTER,1,False
78cea67685f14b79,CRAFTSMAN,2,False
78cea67685f14b79,GATHERER,1,False
78cea67685f14b79,SAILOR,1,False
2e6abf1822d5df09,BUILDER,7,True
2e6abf1822d5df09,GATHERER,13,True
2e6abf1822d5df09,COOK,12,True
2e6abf1822d5df09,FIRE_STARTER,11,True
2e6abf1822d5df09,CRAFTSMAN,13,True
2e6abf1822d5df09,SAILOR,4,True
caedf5f9cbbd125f,COOK,11,False
caedf5f9cbbd125f,FIRE_STARTER,2,False
caedf5f9cbbd125f,GATHERER,6,False
caedf5f9cbbd125f,SAILOR,7,False
caedf5f9cbbd125f,CRAFTSMAN,8,False
caedf5f9cbbd125f,BUILDER,2,False
b304f90784ec43d2,SAILOR,8,True
b304f90784ec43d2,GATHERER,8,True
b304f90784ec43d2,FIRE_STARTER,10,True
b304f90784ec43d2,BUILDER,6,True
b304f90784ec43d2,COOK,10,True
b304f90784ec43d2,CRAFTSMAN,12,True
c48cbc3bea4b78c8,COOK,7,True
c48cbc3bea4b78c8,SAILOR,8,True
c48cbc3bea4b78c8,CRAFTSMAN,8,True
c48cbc3bea4b78c8,FIRE_STARTER,7,True
c48cbc3bea4b78c8,BUILDER,10,True
c48cbc3bea4b78c8,GATHERER,4,True
38232bb259988307,SAILOR,13,False
38232bb259988307,CRAFTSMAN,7,False
38232bb259988307,COOK,15,False
38232bb259988307,FIRE_STARTER,10,False
38232bb259988307,GATHERER,8,False
38232bb259988307,BUILDER,14,False
17486800609a6b5e,FIRE_STARTER,7,False
17486800609a6b5e,BUILDER,8,False
17486800609a6b5e,COOK,7,False
17486800609a6b5e,CRAFTSMAN,7,False
17486800609a6b5e,SAILOR,4,False
17486800609a6b5e,GATHERER,0,False
9959cd262b44cd77,CRAFTSMAN,6,True
9959cd262b44cd77,SAILOR,7,True
9959cd262b44cd77,FIRE_STARTER,5,True
9959cd262b44cd77,BUILDER,4,True
9959cd262b44cd77,COOK,3,True
9959cd262b44cd77,GATHERER,3,True
7d6982f0103edad9,CRAFTSMAN,4,False
7d6982f0103edad9,COOK,1,False
7d6982f0103edad9,SAILOR,3,False
7d6982f0103edad9,FIRE_STARTER,4,False
7d6982f0103edad9,BUILDER,2,False
7d6982f0103edad9,GATHERER,2,False
b1c0e39a15237a47,SAILOR,4,False
b1c0e39a15237a47,COOK,4,False
b1c0e39a15237a47,BUILDER,10,False
b1c0e39a15237a47,FIRE_STARTER,1,False
b1c0e39a15237a47,CRAFTSMAN,9,False
b1c0e39a15237a47,GATHERER,7,False
4edd2decbed9ae3b,FIRE_STARTER,4,False
4edd2decbed9ae3b,SAILOR,7,False
4edd2decbed9ae3b,GATHERER,7,False
4edd2decbed9ae3b,COOK,6,False
4edd2decbed9ae3b,BUILDER,7,False
4edd2decbed9ae3b,CRAFTSMAN,3,False
98bd1e3ad538d27a,SAILOR,6,False
98bd1e3ad538d27a,CRAFTSMAN,1,False
98bd1e3ad538d27a,COOK,6,False
98bd1e3ad538d27a,BUILDER,1,False
98bd1e3ad538d27a,GATHERER,1,False
98bd1e3ad538d27a,FIRE_STARTER,4,False
e9e327b4f3f5d350,GATHERER,4,True
e9e327b4f3f5d350,BUILDER,7,True
e9e327b4f3f5d350,SAILOR,4,True
e9e327b4f3f5d350,COOK,5,True
e9e327b4f3f5d350,FIRE_STARTER,1,True
e9e327b4f3f5d350,CRAFTSMAN,1,True
679b72c1eb16cd7d,SAILOR,5,False
679b72c1eb16cd7d,FIRE_STARTER,3,False
679b72c1eb16cd7d,CRAFTSMAN,6,False
679b72c1eb16cd7d,COOK,4,False
679b72c1eb16cd7d,BUILDER,4,False
679b72c1eb16cd7d,GATHERER,1,False
73d2a59e9e19f14d,CRAFTSMAN,2,True
73d2a59e9e19f14d,BUILDER,2,True
73d2a59e9e19f14d,SAILOR,2,True
73d2a59e9e19f14d,FIRE_STARTER,4,True
73d2a59e9e19f14d,COOK,3,True
73d2a59e9e19f14d,GATHERER,4,True
70b76c7f12e76e34,GATHERER,5,False
70b76c7f12e76e34,FIRE_STARTER,9,False
70b76c7f12e76e34,COOK,14,False
70b76c7f12e76e34,BUILDER,14,False
70b76c7f12e76e34,CRAFTSMAN,5,False
70b76c7f12e76e34,SAILOR,9,False
1449fc329d07a4f3,FIRE_STARTER,13,False
1449fc329d07a4f3,BUILDER,11,False
1449fc329d07a4f3,GATHERER,12,False
1449fc329d07a4f3,SAILOR,8,False
1449fc329d07a4f3,CRAFTSMAN,7,False
1449fc329d07a4f3,COOK,12,False
5c319147f584509d,GATHERER,6,True
5c319147f584509d,SAILOR,6,True
5c319147f584509d,BUILDER,4,True
5c319147f584509d,CRAFTSMAN,8,True
5c319147f584509d,FIRE_STARTER,4,True
5c319147f584509d,COOK,5,True
6092770f06d3fc9b,SAILOR,4,False
6092770f06d3fc9b,FIRE_STARTER,5,False
6092770f06d3fc9b,BUILDER,3,False
6092770f06d3fc9b,COOK,4,False
6092770f06d3fc9b,CRAFTSMAN,5,False
6092770f06d3fc9b,GATHERER,3,False
fd0195fc37958bc7,BUILDER,13,True
fd0195fc37958bc7,FIRE_STARTER,6,True
fd0195fc37958bc7,COOK,11,True
fd0195fc37958bc7,GATHERER,6,True
fd0195fc37958bc7,SAILOR,10,True
fd0195fc37958bc7,CRAFTSMAN,7,True
fff2979c212a8aee,BUILDER,5,True
fff2979c212a8aee,CRAFTSMAN,6,True
fff2979c212a8aee,SAILOR,9,True
fff2979c212a8aee,COOK,6,True
fff2979c212a8aee,FIRE_STARTER,9,True
fff2979c212a8aee,GATHERER,9,True
3969c10b81e54e4f,SAILOR,8,True
3969c10b81e54e4f,COOK,5,True
3969c10b81e54e4f,BUILDER,5,True
3969c10b81e54e4f,CRAFTSMAN,5,True
3969c10b81e54e4f,FIRE_STARTER,8,True
3969c10b81e54e4f,GATHERER,8,True
2d225d94d2a56bd7,SAILOR,8,True
2d225d94d2a56bd7,COOK,2,True
2d225d94d2a56bd7,FIRE_STARTER,8,True
2d225d94d2a56bd7,CRAFTSMAN,6,True
2d225d94d2a56bd7,GATHERER,2,True
2d225d94d2a56bd7,BUILDER,2,True
3c37721ebcf3b38c,SAILOR,5,True
3c37721ebcf3b38c,BUILDER,6,True
3c37721ebcf3b38c,CRAFTSMAN,4,True
3c37721ebcf3b38c,FIRE_STARTER,4,True
3c37721ebcf3b38c,COOK,1,True
3c37721ebcf3b38c,GATHERER,3,True
433e15ff09616f16,FIRE_STARTER,11,False
433e15ff09616f16,CRAFTSMAN,9,False
433e15ff09616f16,COOK,15,False
433e15ff09616f16,BUILDER,11,False
433e15ff09616f16,SAILOR,9,False
433e15ff09616f16,GATHERER,4,False
bcc5ca1be06caf1b,SAILOR,2,False
bcc5ca1be06caf1b,CRAFTSMAN,4,False
bcc5ca1be06caf1b,BUILDER,7,False
bcc5ca1be06caf1b,GATHERER,4,False
bcc5ca1be06caf1b,COOK,1,False
bcc5ca1be06caf1b,FIRE_STARTER,5,False
df36a2faf64f6164,GATHERER,9,False
df36a2faf64f6164,CRAFTSMAN,9,False
df36a2faf64f6164,FIRE_STARTER,8,False
df36a2faf64f6164,COOK,7,False
df36a2faf64f6164,BUILDER,6,False
df36a2faf64f6164,SAILOR,6,False
639bbada299b161e,SAILOR,16,False
639bbada299b161e,FIRE_STARTER,6,False
639bbada299b161e,COOK,12,False
639bbada299b161e,BUILDER,14,False
639bbada299b161e,CRAFTSMAN,12,False
639bbada299b161e,GATHERER,10,False
19a282de59904e69,COOK,9,False
19a282de59904e69,GATHERER,8,False
19a282de59904e69,CRAFTSMAN,4,False
19a282de59904e69,SAILOR,11,False
19a282de59904e69,FIRE_STARTER,10,False
19a282de59904e69,BUILDER,7,False
4bc04230cb29f65e,GATHERER,6,False
4bc04230cb29f65e,FIRE_STARTER,7,False
4bc04230cb29f65e,SAILOR,7,False
4bc04230cb29f65e,COOK,7,False
4bc04230cb29f65e,CRAFTSMAN,5,False
4bc04230cb29f65e,BUILDER,5,False
4842fd731d416c3a,CRAFTSMAN,7,False
4842fd731d416c3a,FIRE_STARTER,3,False
4842fd731d416c3a,SAILOR,8,False
4842fd731d416c3a,GATHERER,5,False
4842fd731d416c3a,BUILDER,3,False
4842fd731d416c3a,COOK,8,False
2ac7d824a0cc929b,BUILDER,5,True
2ac7d824a0cc929b,COOK,6,True
2ac7d824a0cc929b,FIRE_STARTER,4,True
2ac7d824a0cc929b,GATHERER,6,True
2ac7d824a0cc929b,CRAFTSMAN,5,True
2ac7d824a0cc929b,SAILOR,3,True
89bca344bc0b9c7e,GATHERER,10,True
89bca344bc0b9c7e,SAILOR,2,True
89bca344bc0b9c7e,CRAFTSMAN,5,True
89bca344bc0b9c7e,BUILDER,7,True
89bca344bc0b9c7e,COOK,4,True
89bca344bc0b9c7e,FIRE_STARTER,5,True
2ceb2b8741bb0e7a,FIRE_STARTER,5,False
2ceb2b8741bb0e7a,GATHERER,6,False
2ceb2b8741bb0e7a,COOK,3,False
2ceb2b8741bb0e7a,CRAFTSMAN,6,False
2ceb2b8741bb0e7a,SAILOR,3,False
2ceb2b8741bb0e7a,BUILDER,5,False
344bc92fc81b1e01,FIRE_STARTER,2,True
344bc92fc81b1e01,BUILDER,3,True
344bc92fc81b1e01,SAILOR,3,True
344bc92fc81b1e01,COOK,2,True
344bc92fc81b1e01,GATHERER,2,True
344bc92fc81b1e01,CRAFTSMAN,1,True
a4cec4a66d6d2611,FIRE_STARTER,9,False
a4cec4a66d6d2611,COOK,11,False
a4cec4a66d6d2611,CRAFTSMAN,10,False
a4cec4a66d6d2611,GATHERER,10,False
a4cec4a66d6d2611,BUILDER,15,False
a4cec4a66d6d2611,SAILOR,13,False
fba7b8b941d0ff67,SAILOR,9,False
fba7b8b941d0ff67,COOK,8,False
fba7b8b941d0ff67,CRAFTSMAN,1,False
fba7b8b941d0ff67,BUILDER,3,False
fba7b8b941d0ff67,FIRE_STARTER,9,False
fba7b8b941d0ff67,GATHERER,4,False
a80ae0b888405253,BUILDER,2,True
a80ae0b888405253,COOK,2,True
a80ae0b888405253,FIRE_STARTER,6,True
a80ae0b888405253,CRAFTSMAN,8,True
a80ae0b888405253,SAILOR,6,True
a80ae0b888405253,GATHERER,5,True
4e831d909c0976fe,SAILOR,1,False
